"advertiserId","programmeName","conversionRate","approvalRate","epc","launchDate","paymentStatus","paymentRiskLevel","awinIndex","feedEnabled","productReporting","commissionMin","commissionMax","leadMin","leadMax","cookieLength","parentSectors","subSectors","primarySector","averagePaymentTime","primaryRegion","descriptionShort","logoUrl","displayUrl"
"73363","Farrar-Tanner Global","2.66081","100.00","0.20","2024-02-12","amber","exposurelevel2","67.0143","yes","no","0","0","0","0","30","Retail & Shopping","Clothing Accessories|Gifts & Flowers|Home & Garden|Menswear|Wine Spirits & Tobacco","Gifts & Flowers","50","US","Farrar  Tanner specialise in high quality personalised gifts, with a focus on personal accessories and home items that are designed and crafted to last a lifetime and that can be engraved with a personal message.","https://ui.awin.com/images/upload/merchant/profile/73363.png","https://www.farrar-tanner.com/"
"45779","Pure & Cimple (US & CA)","","0.00","0.00","2023-03-03","amber","exposurelevel1","0","no","no","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","66","US","If you are looking for a trusted brand that you can relate to and feel proud to associate with, look no further, apply to join our program today. We're currently setup to run affiliate program in the USA. Editorials, content creators are welcome.","https://ui.awin.com/images/upload/merchant/profile/45779.png","https://pureandcimple.com/"
"45997","Dongguan Aodong Intelligent Technology Co., Ltd.","","0.00","0.00","2025-08-12","amber","exposurelevel5","0","yes","yes","0","0","0","0","30","Retail & Shopping","Sports Equipment","Sports Equipment","null","US","UDITER is an electric skateboard brand. It specializes in developing, manufacturing, and selling electric skateboards and accessories. Currently, two product series are released, the S3 series and the PRO series:","https://ui.awin.com/images/upload/merchant/profile/45997.png","https://uditerboard.com/collections/electric-skateboards"
"46501","KosoMed (US)","","0.00","0.00","2023-03-14","amber","exposurelevel4","0","yes","no","0","0","0","0","30","Retail & Shopping","Green (Eco friendly)|Health & Beauty","Health & Beauty","null","US","Koso Med Health Food and Beauty Products are based on a century old Traditional Handmade Fermentation Science and on “KOSO” (Japanese) which represent our 52 friendly bacteria and are only harvested in Japan.","https://ui.awin.com/images/upload/merchant/profile/46501.png","https://www.thekosomed.com/"
"50417","PurelyB Inc","","0.00","0.00","2025-08-05","amber","exposurelevel5","0","no","yes","0","0","0","0","90","Retail & Shopping","Health & Beauty","Health & Beauty","null","US","What is PurelyB?  

PurelyB™ combines Malaysia’s ancient wellness wisdom and royal rituals, with science, creating superfood blends for modern lifestyles. Our rare Malaysian rainforest ingredients deliver unmatched purity and potency, to suppo","https://ui.awin.com/images/upload/merchant/profile/50417.png","https://shop.purelyb-us.com"
"51001","Jardina_casual","","0.00","0.00","2025-07-29","amber","exposurelevel5","0","yes","yes","0","0","0","0","30","Retail & Shopping","Home & Garden","Home & Garden","77","US","At Jardina Furniture, we believe that outdoor living spaces should be as unique as the people who enjoy them. That's why we offer a range of outdoor furniture pieces that add a distinct personal touch to your treasure's outdoor living spaces. Ou","https://ui.awin.com/images/upload/merchant/profile/51001.png","https://jardina.com/collections/burano"
"45693","ZGO Perfumery (US)","0.430531","92.86","0.05","2023-03-16","amber","exposurelevel1","76.2213","no","no","0","0","0","0","30","Retail & Shopping","Health & Beauty|Home & Garden","Health & Beauty","31","US","ZGO Perfumery: San Francisco-based artisanal fragrance business. Curated selection of unique, luxurious scents. Our mission: help customers find perfect scent for any occasion. Affiliate program seeks publishers to share love of fragrance.","https://ui.awin.com/images/upload/merchant/profile/45693.png","https://www.zgoperfumery.com/"
"45697","US Soccer","3.45384","100.00","0.12","2023-06-20","amber","exposurelevel2","61.1324","yes","no","0","0","0","0","30","Retail & Shopping","Clothing|Clothing Accessories|Menswear|Sports Equipment|Sportswear|Womenswear","Sportswear","66","US","US Soccer Store has the largest selection of US Soccer gear on the planet. We have both USMNT  USWNT jerseys, shirts, hats, accessories  more. Browse women's men's and youth gear.","https://ui.awin.com/images/upload/merchant/profile/45697.png","https://store.ussoccer.com/"
"41102","Boom Home Medical","2.43902","100.00","0.59","2025-07-30","amber","exposurelevel5","52.8317","yes","yes","0","0","0","0","90","Retail & Shopping","Health & Beauty","Health & Beauty","78","US","Founded by Byrdie Lifson Pompan and Dr. Valerie Ulene, Boom Home Medical is radically reinventing the home medical product industry with beautifully designed, highly functional, and easy-to-use products that empower people to care for themselves","https://ui.awin.com/images/upload/merchant/profile/41102.png","https://boomhomemedical.com"
"65986","Discipline Industries (US)","","0.00","0.00","2023-10-18","amber","exposurelevel4","0","yes","no","0","0","0","0","30","Retail & Shopping","Health & Beauty|Pharmaceuticals","Health & Beauty","null","US","Unlocking Longevity. We are working towards unlocking the secrets of longevity while promoting a life filled with vitality and well-being.","https://ui.awin.com/images/upload/merchant/profile/65986.png","https://discipline.industries"
"68702","Seadrop Skincare US","2.96296","100.00","0.24","2023-12-04","amber","exposurelevel1","82.6533","no","no","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","31","US","Seadrop Skincare launched a freshly activated, pre-dosed skincare tablet that transforms from powder to powerful skincare with the water you already have on tap at home.","https://ui.awin.com/images/upload/merchant/profile/68702.png","https://seadropskincare.com/"
"69284","UFC Collectibles US - Memento","5.8839","100.00","0.69","2023-11-29","amber","exposurelevel2","71.6191","yes","no","0","0","0","0","30","Retail & Shopping","Gadgets|Gifts & Flowers|Home & Garden|Photos & Print Services|Sports Equipment|Sportswear","Gifts & Flowers","60","US","UFC® Collectibles is an ecommerce platform dedicated to officially licensed UFC® memorabilia, featuring limited edition and unrivalled, rare pieces found nowhere else in the world.","https://ui.awin.com/images/upload/merchant/profile/69284.png","https://ufccollectibles.com/"
"71009","Saranoni Luxury Blankets","8.18954","100.00","0.61","2025-07-15","amber","exposurelevel5","59.2503","yes","yes","0","0","0","0","7","Retail & Shopping","Home & Garden","Home & Garden","69","US","WHO WE ARE

We were married in 1997, have six children and love being parents and business owners. Our lives can be crazy trying to manage kids’ chores and homework, getting everyone to lessons and sport practices and running a business","https://ui.awin.com/images/upload/merchant/profile/71009.png","https://saranoni.com"
"68166","elspet","10.6849","100.00","1.47","2025-06-09","amber","exposurelevel5","61.1468","yes","yes","0","0","0","0","60","Retail & Shopping","Clothing Accessories|Home & Garden","Home & Garden","72","US","

","https://ui.awin.com/images/upload/merchant/profile/68166.png","https://www.elspet.com"
"67704","Thicc Organics LLC","","0.00","0.00","2025-07-29","amber","exposurelevel5","0","no","yes","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","72","US","Queer Asian owned small business. Powered by plants. Backed by science. Sustainable small batch process. Vegan & cruelty free. Get thicker hair naturally with clinically studied ingredients that are shown to nourish and stimulate the follicles f","https://ui.awin.com/images/upload/merchant/profile/67704.png","https://www.thiccorganics.com"
"69946","Playfulsextoy","","0.00","0.00","2025-07-23","amber","exposurelevel5","0","yes","yes","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","null","US","About us:
PlayfulSexToy is dedicated to providing high-end, comfortable, and satisfying adult products. 
Our main offerings include vibrators and anal plugs, catering to a wide range of needs and preferences. We believe that premium adult toys","https://ui.awin.com/images/upload/merchant/profile/69946.png","https://playfulsextoy.com"
"92359","Undressed Tans","0.17762","100.00","0.01","2025-08-12","amber","exposurelevel5","51.8457","no","yes","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","73","US","We are offering 10% commission to start out with, knowing that over time there will be a chance to grow to a higher commission base. Your links will be tracked for 30 days for any product on our website. Currently, we have 3 products on the site","https://ui.awin.com/images/upload/merchant/profile/92359.png","https://undressedtans.com"
"99029","Buy Squirrel Reach","","0.00","0.00","2024-10-31","amber","exposurelevel4","0","no","no","0","0","0","0","30","Retail & Shopping","Electronic Accessories|Furniture & Soft Furnishings|Gadgets|Gifts & Flowers|Green (Eco friendly)|Home & Garden|Office Supplies|PC & Video Games","Gadgets","null","US","Squirrel Bedside Perch (buysquirrel.com) is a compact charging organizer for devices and essentials that clutter bedsides. Categories: Home, Charging, Organization, Gadgets, Nightstands, Dorm Room, Gaming, Electronic Accessories, Eco-Friendly.","https://ui.awin.com/images/upload/merchant/profile/99029.png","https://buysquirrel.com/"
"99071","Brevi Brushes (US)","","0.00","0.00","2024-08-12","amber","exposurelevel4","0","no","no","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","null","US","We are an oral care brand that is on a mission to give you your cleanest, whitest teeth, and healthiest mouth ever.We set out to create a more effective toothbrush, to make maintaining your teeth, easy!","https://ui.awin.com/images/upload/merchant/profile/99071.png","https://brevibrushes.com/"
"99907","Grommet (US)","3.22349","83.27","0.05","2024-09-24","amber","exposurelevel2","64.0343","yes","no","0","0","0","0","30","Retail & Shopping","Automotive|Childrenswear|Clothing Accessories|Electronic Accessories|Gadgets|Gifts & Flowers|Health & Beauty|Home & Garden|Jewellery|Menswear|Office Supplies|Pets & Pet Care|Sports Equipment|Toys & Games|Womenswear|Baby & Toddler","Gadgets","28","US","Grommet is a product discovery platform connecting millions of engaged shoppers with 1000+ innovative DTC products. Publishers can easily promote high-converting, unique products, driving revenue with Grommet's 20% commissions and shopper discounts.","https://ui.awin.com/images/upload/merchant/profile/99907.png","https://thegrommet.com/"
"102533","Wondercide (US)","4.56112","98.93","0.41","2024-09-25","amber","exposurelevel1","75.1196","yes","yes","0","0","0","0","30","Retail & Shopping","Green (Eco friendly)|Health & Beauty|Home & Garden|Pets & Pet Care","Pets & Pet Care","42","US","As seen on Shark Tank, Wondercide is plant-powered, proven protection from bugs like ticks, fleas, mosquitoes, ants, and roaches. We innovate solutions for pets, people, and the places they roam, at home or on the go. Protect your pack®.","https://ui.awin.com/images/upload/merchant/profile/102533.png","https://www.wondercide.com"
"102889","Mindfulness Exercises (US)","","0.00","0.00","2024-10-22","amber","exposurelevel4","0","no","no","0","0","0","0","60","Retail & Shopping","Health & Beauty","Health & Beauty","null","US","Mindfulness Exercises was founded in 2015 by Sean Fargo with the goal of making mindfulness and meditation teaching simple and accessible for everyone. We envision a world where we all support each other in being present for each unfolding moment.","https://ui.awin.com/images/upload/merchant/profile/102889.png","https://mindfulnessexercises.com/"
"101695","It Works! (US)","0.356436","42.60","0.05","2024-11-07","amber","exposurelevel4","56.8662","no","no","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","52","US","IT WORKS! offers a complete line of science-backed, results-driven products to help people achieve the transformation goals they strive for. Our philosophy: Every product must enhance your life and jumpstart your journey towards personal achievement.","https://ui.awin.com/images/upload/merchant/profile/101695.png","https://itworks.com/"
"101935","Meliora Cleaning Products US","11.9359","99.49","0.89","2024-09-16","amber","exposurelevel1","93.5279","yes","no","0","0","0","0","30","Retail & Shopping","Green (Eco friendly)|Health & Beauty|Home & Garden","Green (Eco friendly)","23","US","Meliora Cleaning Products is a Woman-Owned B Corp that manufactures eco-friendly cleaning and laundry products in Chicago, IL. We emphasize plastic-free products, ingredient safety and transparency, sustainable packaging, and refill options.","https://ui.awin.com/images/upload/merchant/profile/101935.png","https://meliorameansbetter.com/"
"102035","myBrainCo. US","","0.00","0.00","2024-09-16","amber","exposurelevel1","0","yes","no","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","null","US","Partner with myBrainCo®, one of the fastest-growing US supplement brands. Earn 15% commission on validated sales with a 30-day cookie window, high AOV ($50+), strong conversions, and award-winning products like Gut Repair™ and Nootropic Greens™.","https://ui.awin.com/images/upload/merchant/profile/102035.png","https://us.mybrainco.com/"
"116669","OSIGHT","8.13492","95.52","1.22","2025-07-15","amber","exposurelevel2","65.9091","yes","no","0","0","0","0","30","Retail & Shopping","Sports Equipment","Sports Equipment","78","US","Unlock the Future of Optics with Our Exclusive Program! We are on the lookout for deal and coupon sites, editorial and media platforms, as well as passionate influencers and bloggers. Partner with us to benefit from generous payments and exclusive samples","https://ui.awin.com/images/upload/merchant/profile/116669.png","https://www.osight.com/"
"116875","Prefab houses","","0.00","0.00","2025-07-01","amber","exposurelevel4","0","no","no","0","0","0","0","30","Retail & Shopping","Home & Garden","Home & Garden","null","US","Home Seller USA commenced operations in 1997. The company has maintained continuous service within the prefab homes industry for nearly three decades. This longevity underscores its established presence and extensive experience in the market.","https://ui.awin.com/images/upload/merchant/profile/116875.png","https://homesellerusa.com/"
"96999","Delta Remedys","","0.00","0.00","2025-07-29","amber","exposurelevel5","0","no","yes","0","0","0","0","60","Retail & Shopping","Health & Beauty","Health & Beauty","71","US","Delta Remedys is one of the leading brands in the Delta-8 industry. We offer some great tasting Delta-8 gummies. Delta Remedys is a health focused brand that is dedicated to providing customers with highest quality CBD products made from Colorad","https://ui.awin.com/images/upload/merchant/profile/96999.png","https://www.deltaremedys.com"
"95877","High Falls Hemp NY","4.65548","100.00","0.18","2025-08-12","amber","exposurelevel5","55.6733","no","yes","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","65","US","Welcome to the High Falls Hemp NY affiliate program!

High Falls Hemp NY’s mission is to provide the most trustworthy, reliable, and effective CBD products, while educating consumers about CBD. From extraction to","https://ui.awin.com/images/upload/merchant/profile/95877.png","https://highfallshempny.com"
"96145","HCK REFRIGERATOR HI-TECH COMPANY LIMITED","","0.00","0.00","2025-08-05","amber","exposurelevel5","0","yes","yes","0","0","0","0","30","Retail & Shopping","Home & Garden","Home & Garden","null","US","ABOUT USHCK REFRIGERATION is manufacturing and producing refrigeration products with advanced technology, such as beverage refrigerators, wine coolers, retro fridge and so on. Our refrigerators are proudly sold in","https://ui.awin.com/images/upload/merchant/profile/96145.png","https://store.hck-cool.com"
"96829","Freya","2.50539","100.00","0.13","2025-08-04","amber","exposurelevel5","53.5179","no","yes","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","null","US","





","https://ui.awin.com/images/upload/merchant/profile/96829.png","https://www.hifreya.com"
"117099","TabCouchCaddy","","0.00","0.00","2025-08-13","amber","exposurelevel1","0","yes","no","0","0","0","0","30","Retail & Shopping","Furniture & Soft Furnishings|Gadgets|Gifts & Flowers|Home & Garden|Office Supplies|PC & Video Games","Home & Garden","63","US","Comfort Meets Convenience with TabCouchCaddy – We design multifunctional lifestyle products for homebodies, gamers, remote workers, and book lovers who value comfort without compromise. Our Amazon, Walmart bestsellers are trusted by thousands of customers","https://ui.awin.com/images/upload/merchant/profile/117099.png","https://www.tabcouchcaddy.com/"
"117109","Simpletics","4.86755","100.00","0.29","2025-07-04","amber","exposurelevel1","69.2296","yes","no","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","51","US","Simpletics is reinventing hair styling with natural, high-performance products that deliver instant results. From our cult-favorite Himalayan Sea Salt Spray to our ultra-clean Hair Texturizing Powder","https://ui.awin.com/images/upload/merchant/profile/117109.png","https://www.simpletics.com"
"117191","ChaLendar","","0.00","0.00","2025-07-02","amber","exposurelevel4","0","no","no","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","null","US","Chalendar’s mission is to bridge the wisdom of traditional Chinese medicine with the needs of today’s fast-paced world. We create easy-to-drink teas that make ancient health practices accessible and effective for modern lifestyles.","https://ui.awin.com/images/upload/merchant/profile/117191.png","https://chalendar.net/"
"116029","Shop SaintJo","4.88549","100.00","1.16","2025-06-02","amber","exposurelevel1","84.6678","no","yes","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","25","US","Saint Jō is a clean beauty and wellness brand rooted in the belief that transformation starts with simple, intentional rituals. Our high-performance, non-toxic skincare and supplements are designed to support real results and lasting confidence.","https://ui.awin.com/images/upload/merchant/profile/116029.png","https://www.shopsaintjo.com"
"116267","Light Socket Security Camera (US)","29.1667","100.00","17.50","2025-07-09","amber","exposurelevel1","91.4167","no","yes","0","0","0","0","30","Retail & Shopping","Home & Garden","Home & Garden","23","US","""Revolutionary Light Socket Security Camera installs in seconds - just screw in like a bulb! 360° 1080P HD monitoring, motion alerts, night vision, indoor/outdoor use. iPhone/Android compatible. No monthly fees, great conversions!""","https://ui.awin.com/images/upload/merchant/profile/116267.png","https://lightsocketsecuritycameras.com/MP/"
"117885","Blossom Beauty","0.759961","100.00","0.05","2025-07-29","amber","exposurelevel1","74.4321","no","no","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","34","US","Blossom is a playful, trend-forward beauty brand known for affordable, high-gloss lip oils, hydrating glosses, and fun, giftable beauty essentials. With viral appeal and a loyal Gen Z following, Blossom makes beauty feel joyful and easy to share.","https://ui.awin.com/images/upload/merchant/profile/117885.png","https://www.blossombeauty.com/"
"117921","JADENS Affiliate Program","5.1172","100.00","0.17","2025-07-09","amber","exposurelevel4","71.4679","no","no","0","0","0","0","30","Retail & Shopping","Home & Garden|Office Supplies","Office Supplies","null","US","Jadens, founded in 2018, is dedicated to delivering professional thermal labeling solutions for shipping, home, and business use. Its main product lines include thermal label printers, portable thermal printers, and thermal label paper.","https://ui.awin.com/images/upload/merchant/profile/117921.png","https://jadens.com/"
"117955","Good Store (US)","2.05745","100.00","0.19","2025-07-16","amber","exposurelevel2","66.4094","no","no","0","0","0","0","30","Retail & Shopping","Clothing|Gifts & Flowers|Green (Eco friendly)|Health & Beauty|Home & Garden","Clothing","50","US","Good Store is A place where you can get every-day products to make every day extraordinary–and donate to charity while you’re at it. To date this little project has helped fund more than $10 Million in donations, and we’re just getting started.","https://ui.awin.com/images/upload/merchant/profile/117955.png","https://good.store"
"117981","Flysports US","0.0376834","100.00","0.00","2025-07-16","amber","exposurelevel4","65.0378","no","no","0","0","0","0","30","Retail & Shopping","Sports Equipment","Sports Equipment","62","US","Fly is a UK born and based sportswear and equipment brand.Dedicated to bringing sports, the most exquisite designs and high performance together all in one package.With a mission to provide you with everything that you need to succeed in your sport.","https://ui.awin.com/images/upload/merchant/profile/117981.png","https://us.flysportsuk.com/"
"117387","EVENSKYN AFFILIATE PROGRAM","8.92857","100.00","0.71","2025-07-08","amber","exposurelevel4","53.9999","yes","no","0","0","0","0","30","Retail & Shopping","Electronic Accessories|Health & Beauty","Health & Beauty","85","US","Evenskyn is a premium beauty-tech brand offering non-invasive, at-home skincare devices that lift, tone, and rejuvenate. Combining science and elegance, we deliver professional-grade results to help users achieve radiant, youthful skin—naturally.","https://ui.awin.com/images/upload/merchant/profile/117387.png","https://www.evenskyn.com/"
"117395","Clone of Perfume","5.3267","100.00","0.30","2025-07-08","amber","exposurelevel1","87.6904","yes","no","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","null","US","Clone offers elegant fragrances inspired by designer brands at accessible prices. Through eco-friendly packaging and targeted affiliate partnerships, we boost brand visibility and drive measurable growth.","https://ui.awin.com/images/upload/merchant/profile/117395.png","https://cloneofperfume.com/"
"117633","Sentix Cosmetics (US)","","0.00","0.00","2025-08-01","amber","exposurelevel4","0","no","no","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","null","US","Sentix Cosmetics offers clean, vegan, cruelty-free beauty products made with skin-loving ingredients like Chamomile, Aloe Vera, and Vitamin E. Designed for all skin types, our products deliver natural results with a focus on skincare and self-care.","https://ui.awin.com/images/upload/merchant/profile/117633.png","https://sentixcosmetics.in/"
"117675","Qumi","","0.00","0.00","2025-07-30","amber","exposurelevel4","0","yes","no","0","0","0","0","30","Retail & Shopping|Telco's & Services","Erotic|Health & Beauty|Toys & Games|Dating","Erotic","null","US","Unlock Explosive Earnings: Join Qumi Affiliate Program NOW!​ We offer: ⭐ 22% per-sale commission | 30-day cookie window ⭐ Top-Tier Products​​: High-quality sex toys for the US ⭐ Trusted Brand​​: Fully compliant with regulations, promote with confidence.","https://ui.awin.com/images/upload/merchant/profile/117675.png","https://qumilife.com"
"117763","Centellian24 (US)","","0.00","0.00","2025-07-24","amber","exposurelevel4","0","no","no","0","0","0","0","30","Retail & Shopping","Health & Beauty|Pharmaceuticals","Health & Beauty","null","US","Centellian24 is Korea's No.1 Derma Cosmetic founded by Dongkook Pharmaceutical, a South Korean company with over 50 years of expertise in dermatology. It provides a powerful skin science solution based on key ingredient, TECA and focuses on skin wellness.","https://ui.awin.com/images/upload/merchant/profile/117763.png","https://centellian24.com/"
"118135","Pietro Simone","5.88668","100.00","0.52","2025-10-09","amber","exposurelevel1","76.9392","no","no","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","null","US","Founded by renowned skin expert Pietro Simone, the brand bridges advanced dermatological science with luxurious formulation and ethical innovation. Every product is a celebration of skin as the body’s most intelligent organ- the skin.","https://ui.awin.com/images/upload/merchant/profile/118135.png","https://www.pietrosimone.com/"
"118225","Luvadore","","0.00","0.00","2025-08-11","amber","exposurelevel4","0","no","no","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","null","US","Lúvadoré Naturals started with a simple question: Why can’t beauty and kindness go hand in hand? Born from a passion for natural care, we set out to create beauty products that nourish not just your skin but also the world around you.","https://ui.awin.com/images/upload/merchant/profile/118225.png","https://www.luvadore.com/"
"118233","Temu IT","","0.00","0.00","2025-10-14","amber","exposurelevel2","0","no","no","0","0","0","0","30","Retail & Shopping","Automotive|Books & Subscriptions|Childrenswear|Clothing|Clothing Accessories|Computers|Department Stores|DIY|Electronic Accessories|Electronic Superstore|Entertainment Superstore|Erotic|FMCG|Furniture & Soft Furnishings|Gadgets|Gifts & Flowers|Green (Eco friendly)|Health & Beauty|Home & Garden|Jewellery|Lead Gen|Lingerie|Menswear|Music & DVD|Office Supplies|PC & Video Games|Pets & Pet Care|Photography|Photos & Print Services|Shoes|Sports Equipment|Sportswear|Toys & Games|White Goods|Womenswear|Baby & Toddler","Department Stores","null","US","Temu è una società di e-commerce che mette in contatto gli utenti con milioni di venditori, produttori e marchi, con l'obiettivo di aiutarli a vivere al meglio la loro vita.","https://ui.awin.com/images/upload/merchant/profile/118233.png","https://www.temu.com/"
"118241","TEMU CH","","0.00","0.00","2025-10-14","amber","exposurelevel2","0","no","no","0","0","0","0","30","Retail & Shopping","Audio Visual|Automotive|Books & Subscriptions|Childrenswear|Clothing|Clothing Accessories|Computers|Department Stores|Electronic Accessories|Electronic Superstore|Entertainment Superstore|Erotic|FMCG|Furniture & Soft Furnishings|Gadgets|Gifts & Flowers|Green (Eco friendly)|Health & Beauty|Home & Garden|Jewellery|Lead Gen|Lingerie|Menswear|Music & DVD|Office Supplies|PC & Video Games|Pets & Pet Care|Photography|Photos & Print Services|Shoes|Sports Equipment|Sportswear|Toys & Games|White Goods|Womenswear|Baby & Toddler","Department Stores","null","US","Temu ist ein Online-Marktplatz, der Millionen von Händlern, Herstellern und Marken mit Kunden verbindet. / Temu est une plateforme e-commerce qui relie des millions de vendeurs, fabricants et marques aux consommateurs.","https://ui.awin.com/images/upload/merchant/profile/118241.png","https://www.temu.com"
"118249","TEMU FR","","0.00","0.00","2025-10-14","amber","exposurelevel4","0","no","no","0","0","0","0","30","Retail & Shopping","Automotive|Books & Subscriptions|Childrenswear|Clothing|Clothing Accessories|Computers|Department Stores|DIY|Electronic Accessories|Electronic Superstore|Entertainment Superstore|Erotic|FMCG|Furniture & Soft Furnishings|Gadgets|Gifts & Flowers|Green (Eco friendly)|Group Buying|Health & Beauty|Home & Garden|Jewellery|Lead Gen|Lingerie|Menswear|Music & DVD|Office Supplies|PC & Video Games|Pets & Pet Care|Photography|Photos & Print Services|Shoes|Sports Equipment|Sportswear|Toys & Games|White Goods|Womenswear|Baby & Toddler","Department Stores","null","US","Temu est une plateforme e-commerce qui relie des millions de vendeurs, fabricants et marques aux consommateurs, avec pour mission de leur permettre d’améliorer leur quotidien.","https://ui.awin.com/images/upload/merchant/profile/118249.png","https://www.temu.com"
"118291","Peak Saunas (US)","3.7307","100.00","5.93","2025-07-31","amber","exposurelevel1","69.3239","no","no","0","0","0","0","30","Retail & Shopping","Home & Garden","Home & Garden","51","US","Peak Saunas delivers premium full-spectrum infrared saunas with red light therapy, smart control, and luxury design—at direct-to-consumer prices. Same quality as top brands, thousands less. Available exclusively in the USA.","https://ui.awin.com/images/upload/merchant/profile/118291.png","https://www.peaksaunas.com"
"111374","Mujo","","0.00","0.00","2025-02-03","amber","exposurelevel1","0","no","no","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","null","US","Mujo is redefining the coffee alternative category with a velvety-smooth blend of premium functional mushrooms, adaptogens, and superfoods.","https://ui.awin.com/images/upload/merchant/profile/111374.png","https://mujo.life/"
"112506","Eiyan Contact Lenses (US)","7.70926","81.55","0.48","2025-03-03","amber","exposurelevel4","65.1196","no","no","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","91","US","Eiyan Lens is a high-quality yet affordable contact lens brand that allows up to five times more oxygen to reach the cornea and keeps your eyes feeling fresh and comfortable.","https://ui.awin.com/images/upload/merchant/profile/112506.png","https://eiyanlens.com/"
"112626","Slipssy (US)","","0.00","0.00","2025-02-26","amber","exposurelevel4","0","no","no","0","0","0","0","45","Retail & Shopping","Furniture & Soft Furnishings|Home & Garden","Furniture & Soft Furnishings","null","US","The world’s first pillow cover that reduces friction up to 80%, preventing hair breakage, frizz, and sleep lines. Its unique double-layer design enhances hair and skin health overnight. A breakthrough for wellness and  beauty-conscious consumers.","https://ui.awin.com/images/upload/merchant/profile/112626.png","https://slipssy.com/"
"108596","Doft New York Skincare US","","0.00","0.00","2024-12-02","amber","exposurelevel1","0","no","no","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","null","US","Renowned Park Avenue plastic surgeon, Dr. Melissa Doft wanted to create for her clients innovative skincare formulas that challenge current concepts to combat and renew aging skin. Doft New York is her answer and your private consultation.","https://ui.awin.com/images/upload/merchant/profile/108596.png","https://www.doftplasticsurgery.com/skincare/"
"108690","AOVITAO US","","0.00","0.00","2024-12-27","amber","exposurelevel4","0","no","no","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","null","US","AOVITAO transforms having supplement into a tranquil journey, uniting lovers of tradition in a celebration of simplicity and serenity. AOVITAO is more than a brand. It's a community, a gathering of souls drawn together by the love.","https://ui.awin.com/images/upload/merchant/profile/108690.png","https://aovitao.com/"
"108702","INBAR+co (US)","","0.00","0.00","2025-01-09","amber","exposurelevel4","0","no","no","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","null","US","Our sustainable, age-positive skincare is born out of a collaborative process that starts on the treatment tables of our Northern California spa. We believe in leaving behind a planet that our grandchildren can leave to theirs.","https://ui.awin.com/images/upload/merchant/profile/108702.png","https://inbar-co.care/"
"110938","Sanabul","9.91339","98.96","0.31","2025-08-05","amber","exposurelevel5","60.4753","yes","yes","0","0","0","0","15","Retail & Shopping","Sports Equipment","Sports Equipment","78","US","Sanabul is a leading combat sports brand trusted by enthusiasts and world-class athletes like UFC champion Sean O'Malley, Max Holloway, Gilbert Burns, Kade and Tye Ruotolo and many more. Known for quality gear for BJJ, MMA, boxing, and combat sp","https://ui.awin.com/images/upload/merchant/profile/110938.png","https://sanabulsports.com"
"111048","Cubtale Inc.","","0.00","0.00","2025-08-12","amber","exposurelevel5","0","yes","yes","0","0","0","0","30","Retail & Shopping","Home & Garden","Home & Garden","null","US","

    cubtaleGenericPage
    
    
    pre {margin:0 padding:0;}
    * {box-sizing: border-box}
    .container {
    margin:","https://ui.awin.com/images/upload/merchant/profile/111048.png","https://www.cubtale.com/collections/the-cubs"
"111962","AKAR Affiliate Program","1.49287","44.44","0.21","2025-01-31","amber","exposurelevel1","42.8476","no","no","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","61","US","AKAR's breathable skincare pairs science with nature to nourish delicate skin. Our formulas are grounded in a cornucopia of SuperFlowers, SuperPlants and SuperFoods for optimal skin barrier support.","https://ui.awin.com/images/upload/merchant/profile/111962.png","https://akarskin.com/"
